CompletionTermDesc,Emplid,Crse ID,Term Descrshort,Subject,Catalog Nbr,Class Section,Session Descrshort,Crse Component Descrshort,Crse Descr,Unt Earned - Credits,Crse Grade Off - Grade Earned,Course Code,Outside UMSI
Winter 2023,72329177,047880,FA 2022,URP,552,001,Regular,Seminar,Healthy Cities,3.00,A,URP 552,Yes
Winter 2023,72329177,047901,WN 2023,SI,699,401,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,72509321,001459,FA 2022,SI,690,410,Regular,Seminar,Intern/Field Exper,3.00,S,SI 690,No
Winter 2023,72509321,016607,FA 2022,SI,544,001,Regular,Lecture,Intr Stat&Data Analy,3.00,A,SI 544,No
Winter 2023,72509321,020401,WN 2022,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A+,SI 622,No
Winter 2023,72509321,020997,WN 2023,BCOM,561,002,Scnd 7 Wk,Recitation,Mgt Presentatn,1.50,A-,BCOM 561,Yes
Winter 2023,72509321,021400,FA 2021,SI,520,001,Regular,Lecture,Graphic Design,3.00,A,SI 520,No
Winter 2023,72509321,039178,WN 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,72509321,040405,FA 2022,SURVMETH,600,001,Regular,Seminar,Fund Surv Data Sci,3.00,A-,SURVMETH 600,Yes
Winter 2023,72509321,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,72509321,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,72509321,042714,WN 2023,BA,685,601,Regular,Recitation,Internatl Bus Immers,3.00,B+,BA 685,Yes
Winter 2023,72509321,043863,FA 2022,SI,612,002,Regular,Lecture,Pervasv Interact Des,3.00,A-,SI 612,No
Winter 2023,72509321,044772,FA 2021,SI,582,002,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2023,72509321,045687,FA 2021,SI,538,001,Regular,Seminar,Citizen Inter Design,4.00,A,SI 538,No
Winter 2023,72509321,047246,WN 2022,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,72509321,047901,WN 2023,SI,699,201,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,72724674,001459,FA 2022,SI,690,390,Regular,Seminar,Intern/Field Exper,6.00,S,SI 690,No
Winter 2023,72724674,001459,FA 2022,SI,690,410,Regular,Seminar,Intern/Field Exper,3.00,S,SI 690,No
Winter 2023,72724674,012456,FA 2022,SI,549,001,Regular,Seminar,Trfrm Lrng Tchg Tech,3.00,S,SI 549,No
Winter 2023,72724674,016607,FA 2022,SI,544,001,Regular,Lecture,Intr Stat&Data Analy,3.00,A,SI 544,No
Winter 2023,72724674,041855,FA 2022,SI,631,001,Regular,Lecture,Agile Softwar Dev,1.50,A,SI 631,No
Winter 2023,72724674,042104,FA 2022,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,72724674,044798,WN 2023,ENTR,599,021,Regular,Lecture,Spec Topics Entr,3.00,A,ENTR 599,Yes
Winter 2023,72724674,047901,WN 2023,SI,699,401,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,72724674,048421,WN 2023,ENTR,560,001,Regular,Lecture,Proj Mgmt Consulting,3.00,A,ENTR 560,Yes
Winter 2023,72724674,049601,WN 2023,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,72787577,009731,FA 2021,SI,580,001,Regular,Lecture,Records & Archives,3.00,A+,SI 580,No
Winter 2023,72787577,021045,FA 2021,SI,666,001,Regular,Lecture,Org of Inf Resources,3.00,A,SI 666,No
Winter 2023,72787577,022326,WN 2023,SI,581,001,Regular,Lecture,Pres Info Resources,3.00,A+,SI 581,No
Winter 2023,72787577,038659,FA 2022,SI,519,001,Regular,Seminar,Intel Prop&Info Law,3.00,A,SI 519,No
Winter 2023,72787577,038948,FA 2022,SI,632,001,Regular,Lecture,Appraisal & Coll Dev,3.00,A,SI 632,No
Winter 2023,72787577,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,72787577,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,72787577,042324,WN 2022,SI,639,001,Scnd 7 Wk,Lecture,Web Archiving,1.50,A+,SI 639,No
Winter 2023,72787577,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,72787577,047640,FA 2022,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,72787577,047901,WN 2023,SI,699,006,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,72787577,048129,WN 2022,SI,505,001,First 7 Wk,Lecture,Career/Intern Studio,1.00,W,SI 505,No
Winter 2023,72787577,048280,WN 2022,SI,667,001,Regular,Lecture,Digital Curation,3.00,A,SI 667,No
Winter 2023,72787577,049601,WN 2022,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,72787577,050161,FA 2022,SI,676,001,Regular,Lecture,Network Info Servcs,3.00,A+,SI 676,No
Winter 2023,72787577,050162,WN 2023,SI,510,001,Regular,Lecture,Information Ethics,3.00,A+,SI 510,No
Winter 2023,72787577,050164,WN 2022,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,72787577,050165,WN 2022,SI,585,001,Regular,Lecture,Scholarly Comm,3.00,A,SI 585,No
Winter 2023,73526405,003530,WN 2023,URP,603,003,Regular,Seminar,Capstone Studio,6.00,A,URP 603,Yes
Winter 2023,73526405,003531,WN 2023,URP,570,001,Regular,Lecture,Global & Comp Plng,3.00,A,URP 570,Yes
Winter 2023,73526405,007435,FA 2022,URP,510,001,Regular,Lecture,Fiscal Planning&Mgt,2.00,B+,URP 510,Yes
Winter 2023,73526405,017075,FA 2022,ELI,534,003,Regular,Lecture,Dis&Oral Argumentn,1.00,S,ELI 534,Yes
Winter 2023,73526405,019903,FA 2021,TO,548,001,Regular,Recitation,Integ Pro Dev,3.00,B,TO 548,Yes
Winter 2023,73526405,020379,FA 2021,IOE,548,001,Regular,Lecture,Int Prod Dev,3.00,B,IOE 548,Yes
Winter 2023,73526405,020401,FA 2021,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,73526405,039178,FA 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A-,SI 539,No
Winter 2023,73526405,043189,WN 2023,URP,550,001,Regular,Seminar,Plng Represent&Com,4.00,A-,URP 550,Yes
Winter 2023,73526405,043863,FA 2021,SI,612,001,Regular,Lecture,Pervasv Interact Des,3.00,A+,SI 612,No
Winter 2023,73526405,047870,WN 2023,URP,535,001,Regular,Seminar,Intro to Urbn Inform,3.00,A,URP 535,Yes
Winter 2023,73526405,047901,FA 2022,SI,699,001,Regular,Lecture,MSI Mastery Courses,3.00,A-,SI 699,No
Winter 2023,73526405,048488,FA 2021,SI,559,001,Regular,Lecture,AR/VR Intro,3.00,A,SI 559,No
Winter 2023,73526405,049222,FA 2022,ELI,532,001,Regular,Lecture,Understand Spkn Eng,1.00,W,ELI 532,Yes
Winter 2023,75041673,009732,FA 2022,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,A+,SI 650,No
Winter 2023,75041673,014796,FA 2022,ELI,531,001,Regular,Lecture,Lang&Comm I,1.00,S,ELI 531,Yes
Winter 2023,75041673,020934,WN 2022,SI,649,001,Regular,Lecture,Info Visualization,3.00,A,SI 649,No
Winter 2023,75041673,021391,WN 2022,SI,511,630,Regular,Laboratory,Special Topics,1.00,A+,SI 511,No
Winter 2023,75041673,039178,FA 2021,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,75041673,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,75041673,041626,FA 2021,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,75041673,042091,FA 2021,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A+,SI 618,No
Winter 2023,75041673,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,75041673,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,A,SI 671,No
Winter 2023,75041673,047640,FA 2021,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,75041673,047901,WN 2023,SI,699,005,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,75041673,048268,WN 2022,SI,630,001,Regular,Lecture,NLP Algorithm People,3.00,A+,SI 630,No
Winter 2023,75041673,048500,FA 2022,SI,670,001,Regular,Lecture,Appld Machine Learng,3.00,A,SI 670,No
Winter 2023,75041673,048879,FA 2022,EECS,491,002,Regular,Lecture,Intro Distrib Sys,4.00,A-,EECS 491,Yes
Winter 2023,75041673,049601,FA 2021,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,75041673,050159,WN 2022,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A+,SI 579,No
Winter 2023,75041673,050164,WN 2022,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,75041673,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A+,SI 568,No
Winter 2023,75923107,002865,WN 2023,VOICE,111,001,Regular,Recitation,Performance,1.00,A,VOICE 111,Yes
Winter 2023,75923107,012085,FA 2022,MKT,613,002,Scnd 7 Wk,Recitation,Consumer Behavior,1.50,A,MKT 613,Yes
Winter 2023,75923107,017281,FA 2021,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2023,75923107,020401,WN 2022,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,75923107,021400,FA 2022,SI,520,001,Regular,Lecture,Graphic Design,3.00,A-,SI 520,No
Winter 2023,75923107,039178,FA 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,75923107,039979,WN 2023,SI,623,001,Regular,Seminar,Res Meth Info Prof,3.00,A,SI 623,No
Winter 2023,75923107,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,75923107,041626,WN 2022,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,75923107,041855,FA 2022,SI,631,001,Regular,Lecture,Agile Softwar Dev,1.50,A,SI 631,No
Winter 2023,75923107,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,75923107,043210,FA 2022,SI,534,001,Regular,Lecture,Theories Soc Influen,3.00,A,SI 534,No
Winter 2023,75923107,044772,FA 2021,SI,582,002,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2023,75923107,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,75923107,047304,WN 2023,ENTR,550,001,Regular,Lecture,Interpersonal Skills,3.00,A,ENTR 550,Yes
Winter 2023,75923107,047640,WN 2022,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,75923107,047901,WN 2023,SI,699,401,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,75923107,050159,FA 2022,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A,SI 579,No
Winter 2023,75923107,050164,WN 2022,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,76076598,021400,FA 2022,SI,520,001,Regular,Lecture,Graphic Design,3.00,B,SI 520,No
Winter 2023,76076598,022212,FA 2022,HISTORY,698,001,Regular,Recitation,Topics in History,3.00,A-,HISTORY 698,Yes
Winter 2023,76076598,038659,FA 2022,SI,519,001,Regular,Seminar,Intel Prop&Info Law,3.00,A,SI 519,No
Winter 2023,76076598,039081,WN 2023,SI,529,001,Regular,Lecture,Online Communities,3.00,A,SI 529,No
Winter 2023,76076598,039368,WN 2023,SI,627,001,Regular,Lecture,Managing IT,3.00,A,SI 627,No
Winter 2023,76076598,042104,FA 2022,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A-,SI 501,No
Winter 2023,76076598,047901,WN 2023,SI,699,301,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,76076598,049038,FA 2022,SI,688,001,Regular,Lecture,AppProjS S -GIEP/CID,6.00,S,SI 688,No
Winter 2023,76488339,009732,FA 2021,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,A+,SI 650,No
Winter 2023,76488339,012198,FA 2022,SI,561,001,Regular,Lecture,Nat Lang Proc,3.00,A,SI 561,No
Winter 2023,76488339,014746,WN 2022,EECS,542,001,Regular,Lecture,Adv Top Comp Vision,3.00,A,EECS 542,Yes
Winter 2023,76488339,016597,FA 2022,EECS,551,001,Regular,Lecture,Matrix Meth Sig Proc,4.00,B+,EECS 551,Yes
Winter 2023,76488339,039178,WN 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A+,SI 539,No
Winter 2023,76488339,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,76488339,041626,WN 2022,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,76488339,041934,FA 2021,SI,608,001,Regular,Lecture,Networks,3.00,A,SI 608,No
Winter 2023,76488339,042091,FA 2021,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A,SI 618,No
Winter 2023,76488339,042104,FA 2022,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,76488339,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,A-,SI 671,No
Winter 2023,76488339,047487,FA 2021,MATH,568,001,Regular,Lecture,Math & Comp Neurosci,3.00,A,MATH 568,Yes
Winter 2023,76488339,047901,WN 2023,SI,699,305,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,76488339,050159,WN 2022,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A+,SI 579,No
Winter 2023,76488339,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A,SI 568,No
Winter 2023,77175377,012772,WN 2023,SI,548,001,Regular,Seminar,Prin Soft Design,3.00,VI,SI 548,No
Winter 2023,77175377,017281,FA 2021,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2023,77175377,020401,WN 2022,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,77175377,020803,WN 2023,SI,643,001,Regular,Lecture,Instructional Skills,3.00,A,SI 643,No
Winter 2023,77175377,022099,WN 2022,SI,658,001,Regular,Lecture,Info Architecture,3.00,A+,SI 658,No
Winter 2023,77175377,039081,WN 2022,SI,529,001,Regular,Lecture,Online Communities,3.00,A+,SI 529,No
Winter 2023,77175377,039178,WN 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,77175377,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,77175377,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,77175377,044772,FA 2021,SI,582,002,Regular,Lecture,Intro Interac Design,3.00,A-,SI 582,No
Winter 2023,77175377,045393,FA 2022,SI,552,001,Regular,Lecture,Accessibility Intro,3.00,B+,SI 552,No
Winter 2023,77175377,045771,FA 2022,SI,684,001,Regular,Seminar,Design ConsHlth Tech,3.00,A,SI 684,No
Winter 2023,77175377,047233,FA 2022,ENTR,520,001,Regular,Lecture,Innov Bus Models,3.00,A,ENTR 520,Yes
Winter 2023,77175377,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,77175377,047901,WN 2023,SI,699,201,Regular,Lecture,MSI Mastery Courses,3.00,A-,SI 699,No
Winter 2023,77175377,048488,FA 2022,SI,559,001,Regular,Lecture,AR/VR Intro,3.00,A,SI 559,No
Winter 2023,77175377,050136,FA 2021,UARTS,560,102,Regular,Laboratory,Grad ArtsEng Proj,2.00,Y,UARTS 560,Yes
Winter 2023,77175377,050136,WN 2022,UARTS,560,102,Regular,Laboratory,Grad ArtsEng Proj,1.00,VI,UARTS 560,Yes
Winter 2023,78884598,005753,WN 2022,STATS,526,003,Regular,Lecture,Disc Stoch Proc,3.00,A,STATS 526,Yes
Winter 2023,78884598,009083,WN 2022,STATS,531,001,Regular,Lecture,Analysis Time Series,3.00,A,STATS 531,Yes
Winter 2023,78884598,009732,FA 2021,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,A+,SI 650,No
Winter 2023,78884598,012844,WN 2022,EECS,586,001,Regular,Lecture,Algorithms,4.00,A,EECS 586,Yes
Winter 2023,78884598,020339,WN 2022,FIN,580,001,First 7 Wk,Recitation,Corp Fin Derivatives,2.25,W,FIN 580,Yes
Winter 2023,78884598,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,78884598,041626,FA 2022,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,78884598,041934,FA 2022,SI,608,001,Regular,Lecture,Networks,3.00,A+,SI 608,No
Winter 2023,78884598,042091,FA 2021,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A+,SI 618,No
Winter 2023,78884598,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,78884598,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,A-,SI 671,No
Winter 2023,78884598,047901,WN 2023,SI,699,205,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,78884598,048268,WN 2022,SI,630,001,Regular,Lecture,NLP Algorithm People,3.00,A+,SI 630,No
Winter 2023,78884598,048500,FA 2022,SI,670,001,Regular,Lecture,Appld Machine Learng,3.00,A-,SI 670,No
Winter 2023,78884598,049218,FA 2021,EECS,505,001,Regular,Lecture,Comp DS & ML,4.00,A,EECS 505,Yes
Winter 2023,78884598,049601,FA 2021,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,78884598,050164,FA 2021,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,78884598,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A,SI 568,No
Winter 2023,78953894,009876,WN 2023,SURVMETH,630,001,Regular,Seminar,Quest Design & Eval,3.00,A,SURVMETH 630,Yes
Winter 2023,78953894,016607,FA 2021,SI,544,001,Regular,Lecture,Intr Stat&Data Analy,3.00,A+,SI 544,No
Winter 2023,78953894,017281,FA 2021,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2023,78953894,019921,FA 2022,IOE,536,001,Regular,Lecture,Cognitive Ergonomics,3.00,A,IOE 536,Yes
Winter 2023,78953894,020401,WN 2022,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A+,SI 622,No
Winter 2023,78953894,020934,WN 2023,SI,649,002,Regular,Lecture,Info Visualization,3.00,A+,SI 649,No
Winter 2023,78953894,021400,WN 2022,SI,520,001,Regular,Lecture,Graphic Design,3.00,A,SI 520,No
Winter 2023,78953894,039178,FA 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,78953894,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,78953894,042091,WN 2022,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A-,SI 618,No
Winter 2023,78953894,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,78953894,042809,WN 2023,TO,618,002,Regular,Recitation,Appl Bus Analytics,3.00,A-,TO 618,Yes
Winter 2023,78953894,044772,FA 2021,SI,582,002,Regular,Lecture,Intro Interac Design,3.00,A-,SI 582,No
Winter 2023,78953894,047209,FA 2022,EDUC,591,001,Regular,Seminar,How People Learn,3.00,S,EDUC 591,Yes
Winter 2023,78953894,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,78953894,047640,WN 2022,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,78953894,047901,WN 2023,SI,699,201,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,78953894,048488,FA 2022,SI,559,001,Regular,Lecture,AR/VR Intro,3.00,A,SI 559,No
Winter 2023,78953894,049432,FA 2022,EDUC,616,001,Regular,Laboratory,Learn Exp Design,4.00,A,EDUC 616,Yes
Winter 2023,78953894,049432,WN 2023,EDUC,616,001,Regular,Laboratory,Learn Exp Design,2.00,A,EDUC 616,Yes
Winter 2023,78953894,050164,WN 2022,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,79225160,009732,FA 2022,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,A+,SI 650,No
Winter 2023,79225160,016607,FA 2021,SI,544,001,Regular,Lecture,Intr Stat&Data Analy,3.00,A,SI 544,No
Winter 2023,79225160,020934,WN 2022,SI,649,001,Regular,Lecture,Info Visualization,3.00,A-,SI 649,No
Winter 2023,79225160,039178,FA 2021,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,79225160,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,79225160,041626,WN 2022,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,79225160,041934,FA 2022,SI,608,001,Regular,Lecture,Networks,3.00,B+,SI 608,No
Winter 2023,79225160,042091,WN 2022,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A,SI 618,No
Winter 2023,79225160,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,79225160,044798,WN 2023,ENTR,599,311,Regular,Lecture,Spec Topics Entr,2.00,A,ENTR 599,Yes
Winter 2023,79225160,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,A-,SI 671,No
Winter 2023,79225160,047228,WN 2023,ENTR,500,001,Regular,Lecture,Intro to Innovation,3.00,A,ENTR 500,Yes
Winter 2023,79225160,047901,WN 2023,SI,699,205,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,79225160,048500,FA 2022,SI,670,001,Regular,Lecture,Appld Machine Learng,3.00,A,SI 670,No
Winter 2023,79225160,049601,FA 2021,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,79225160,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A,SI 568,No
Winter 2023,79929688,007395,WN 2023,ARCH,509,004,Regular,Seminar,Experimental Course,3.00,A,ARCH 509,Yes
Winter 2023,79929688,017281,FA 2021,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A+,SI 588,No
Winter 2023,79929688,020401,WN 2022,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,79929688,021400,WN 2022,SI,520,001,Regular,Lecture,Graphic Design,3.00,A-,SI 520,No
Winter 2023,79929688,039178,WN 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,79929688,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,79929688,040779,WN 2022,WGS,590,001,Regular,Seminar,Disability Studies,3.00,A,WGS 590,Yes
Winter 2023,79929688,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,79929688,043863,FA 2022,SI,612,001,Regular,Lecture,Pervasv Interact Des,3.00,A,SI 612,No
Winter 2023,79929688,044772,FA 2021,SI,582,002,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2023,79929688,045393,FA 2022,SI,552,001,Regular,Lecture,Accessibility Intro,3.00,A,SI 552,No
Winter 2023,79929688,046306,FA 2022,SI,616,001,Regular,Lecture,Adv Graphic Design,3.00,A-,SI 616,No
Winter 2023,79929688,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A-,SI 506,No
Winter 2023,79929688,047901,WN 2023,SI,699,201,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,79929688,048877,WN 2023,DIGITAL,610,002,Regular,Seminar,Dig Studies Seminar,3.00,A+,DIGITAL 610,Yes
Winter 2023,80736902,001459,FA 2022,SI,690,410,Regular,Seminar,Intern/Field Exper,3.00,S,SI 690,No
Winter 2023,80736902,012456,FA 2022,SI,549,001,Regular,Seminar,Trfrm Lrng Tchg Tech,3.00,S,SI 549,No
Winter 2023,80736902,017281,FA 2021,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A-,SI 588,No
Winter 2023,80736902,020401,WN 2022,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,80736902,021400,WN 2022,SI,520,001,Regular,Lecture,Graphic Design,3.00,A-,SI 520,No
Winter 2023,80736902,022099,WN 2023,SI,658,001,Regular,Lecture,Info Architecture,3.00,A,SI 658,No
Winter 2023,80736902,039081,WN 2022,SI,529,001,Regular,Lecture,Online Communities,3.00,B,SI 529,No
Winter 2023,80736902,039178,FA 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
